ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago
TRX-100744,2023-03-15,1803,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_12,3.0,55.43,29.82,166.29,89.46,Crédito
TRX-104704,2023-03-15,899,Perú,Lima,Hogar,Cocina,Prod_Cocina_5,8.0,11.87,7.58,94.96,60.64,Transferencia
TRX-103667,2023-03-15,1298,Chile,Concepción,Ropa,Infantil,Prod_Infantil_15,4.0,43.73,32.12,174.92,128.48,Credito
TRX-105924,2023-03-15,1671,Argentina,Córdoba,,Dama,Prod_Dama_6,,58.39,38.05,350.34,228.3,Crédito
TRX-105354,2023-03-15,1037,Perú,Lima,Electrónica,Celulares,Prod_Celulares_14,2.0,220.65,170.64,441.3,341.28,Crédito
TRX-108465,2023-03-15,986,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_3,4.0,64.07,42.57,256.28,170.28,Débito
TRX-114262,2023-03-15,1388,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_10,5.0,215.79,128.98,1078.95,644.9,Crédito
TRX-114574,2023-03-15,1972,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_18,,,16.59,193.86,149.31,Efectivo
TRX-112937,2023-03-15,1656,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_8,6.0,135.38,82.66,812.28,495.96,Efectivo
TRX-108644,2023-03-15,462,Chile,Valparaíso,,Calzado,Prod_Calzado_3,3.0,37.62,30.02,112.86,90.06,Crédito
TRX-108573,2023-03-15,1601,Chile ,Valparaíso,Electrónica,Tablets,Prod_Tablets_10,5.0,159.84,126.17,799.2,630.85,Efectivo
TRX-108605,2023-03-15,1050,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_19,6.0,28.87,15.72,173.22,94.32,Crédito
TRX-112807,2023-03-15,1148,Chile,Concepción,Ropa,Caballero,Prod_Caballero_16,1.0,57.95,32.1,57.95,32.1,Transferencia
TRX-104943,2023-03-15,289,Chile,Concepción,Electrónica,Celulares,Prod_Celulares_14,4.0,148.8,110.31,595.2,441.24,Crédito
TRX-111010,2023-03-15,1452,Perú,Lima,Electrónica,Tablets,Prod_Tablets_8,4.0,220.15,149.26,880.6,597.04,
TRX-113107,2023-03-15,1973,Chile,Concepción,Electrónica,Tablets,Prod_Tablets_18,2.0,136.01,72.91,272.02,145.82,Transferencia
TRX-102066,2023-03-15,1571,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_18,3.0,46.5,25.9,139.5,77.7,Efectivo
TRX-112021,2023-03-15,19,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_15,3.0,211.71,132.18,635.13,396.54,Efectivo
TRX-109592,2023-03-15,949,Chile,Concepción,Electrónica,Celulares,Prod_Celulares_17,1.0,224.44,147.61,224.44,147.61,Débito
TRX-109565,2023-03-15,1665,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_11,8.0,15.24,9.16,121.92,73.28,Transferencia
TRX-110150,2023-03-15,1036,Chile,Valparaíso,,Infantil,Prod_Infantil_8,1.0,25.57,15.44,25.57,15.44,Crédito
TRX-109160,2023-03-15,285,Chile,Santiago,Hogar,Cocina,Prod_Cocina_8,2.0,44.44,24.08,88.88,48.16,Efectivo
TRX-106916,2023-03-15,1986,Chile,Santiago,Hogar,Decoración,Prod_Decoración_16,4.0,60.13,43.61,240.52,174.44,Efectivo
TRX-100975,2023-03-16,262,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_11,6.0,185.27,108.0,1111.62,648.0,Débito
TRX-110183,2023-03-16,497,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_1,1.0,29.2,23.27,29.2,23.27,Crédito
TRX-106120,2023-03-16,1478,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_7,3.0,116.74,69.92,350.22,209.76,Efectivo
TRX-107324,2023-03-16,48,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_4,2.0,57.09,45.21,114.18,90.42,
TRX-104365,2023-03-16,1741,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_4,7.0,137.84,74.68,964.88,522.76,Crédito
TRX-107924,2023-03-16,1687,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_11,7.0,72.73,48.01,509.11,336.07,Transferencia
TRX-112089,2023-03-16,1507,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_6,6.0,113.96,81.69,683.76,490.14,Efectivo
TRX-110838,2023-03-16,247,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_7,8.0,18.99,10.85,151.92,86.8,Transferencia
TRX-103334,2023-03-16,388,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_9,3.0,46.91,33.84,140.73,101.52,Crédito
TRX-109147,2023-03-16,195,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_18,3.0,36.93,25.29,110.79,75.87,Débito
TRX-101454,2023-03-16,1118,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_17,3.0,21.3,13.59,63.9,40.77,Transferencia
TRX-113616,2023-03-16,407,Chile,Concepción,Ropa,Calzado,Prod_Calzado_7,2.0,41.68,33.1,83.36,66.2,Efectivo
TRX-107069,2023-03-16,1979,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_11,4.0,17.13,12.85,68.52,51.4,Efectivo
TRX-112300,2023-03-16,1738,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_13,7.0,101.81,65.46,712.67,458.22,Crédito
TRX-104471,2023-03-16,1226,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_11,4.0,74.43,55.02,297.72,220.08,Efectivo
TRX-103778,2023-03-16,607,Chile,Santiago,Hogar,Decoración,Prod_Decoración_4,7.0,66.17,46.77,463.19,327.39,Crédito
TRX-101645,2023-03-16,1580,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_9,8.0,66.14,39.73,529.12,317.84,Débito
TRX-102126,2023-03-16,70,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_13,6.0,199.78,125.78,1198.68,754.68,Crédito
TRX-100344,2023-03-16,207,Perú,,Electrónica,Laptops,Prod_Laptops_3,3.0,143.34,113.35,430.02,340.05,Efectivo
TRX-104180,2023-03-16,102,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_10,5.0,35.68,26.76,178.4,133.8,Crédito
TRX-107455,2023-03-16,975,Argentina,Córdoba,ROPA,Caballero,Prod_Caballero_13,4.0,33.93,19.09,135.72,76.36,Transferencia
TRX-104562,2023-03-16,1583,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_13,4.0,43.4,24.32,173.6,97.28,Crédito
TRX-108077,2023-03-16,551,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_19,7.0,156.47,91.53,1095.29,640.71,Efect.
TRX-111487,2023-03-16,1940,Chile,Valparaíso,Ropa,Dama,Prod_Dama_12,4.0,51.7,27.17,206.8,108.68,Débito
TRX-104234,2023-03-16,1110,ARGENTINA,Rosario,Hogar,Iluminación,Prod_Iluminación_1,1.0,25.69,,25.69,14.56,Transferencia
TRX-110038,2023-03-16,1016,Perú,Lima,Hogar,Decoración,Prod_Decoración_18,3.0,21.35,13.41,64.05,40.23,
TRX-114215,2023-03-16,878,Chile,Concepción,Hogar,Muebles,Prod_Muebles_11,3.0,51.11,38.19,153.33,114.57,Débito
TRX-101190,2023-03-16,402,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_10,4.0,153.0,94.71,612.0,378.84,
TRX-111773,2023-03-16,337,Perú,Arequipa,Ropa,Dama,Prod_Dama_18,1.0,52.24,31.52,52.24,31.52,Efectivo
TRX-108143,2023-03-16,853,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_10,4.0,74.26,55.87,297.04,223.48,Débito
TRX-103433,2023-03-16,876,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_8,4.0,10.98,8.55,43.92,34.2,Transferencia
TRX-109696,2023-03-16,1665,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_10,4.0,14.12,10.4,56.48,41.6,Crédito
TRX-106065,2023-03-16,244,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_12,1.0,115.73,77.16,115.73,77.16,Débito
TRX-100657,2023-03-16,1655,Chile,Concepción,Ropa,Calzado,Prod_Calzado_11,6.0,11.65,6.05,69.9,36.3,Transferencia
TRX-107790,2023-03-17,592,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_10,2.0,35.43,22.05,70.86,44.1,Débito
TRX-106355,2023-03-17,1449,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_13,2.0,231.47,119.45,462.94,238.9,Transferencia
TRX-105203,2023-03-17,1243,Perú,Lima,Electrónica,Celulares,Prod_Celulares_12,8.0,152.44,109.8,1219.52,878.4,Efectivo
TRX-103396,2023-03-17,1830,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_19,3.0,51.32,33.14,153.96,99.42,Transferencia
TRX-113420,2023-03-17,860,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_7,8.0,49.42,25.43,395.36,203.44,Efectivo
TRX-109852,2023-03-17,3,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_13,1.0,149.95,83.89,149.95,83.89,Débito
TRX-109203,2023-03-17,524,Chile,Concepción,Hogar,Cocina,Prod_Cocina_15,,58.18,39.49,116.36,78.98,Efectivo
TRX-103605,2023-03-17,931,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_10,6.0,133.22,70.25,799.32,421.5,Crédito
TRX-100704,2023-03-17,1578,Arg,Buenos Aires,Ropa,Calzado,Prod_Calzado_8,6.0,35.92,20.89,215.52,125.34,Transferencia
TRX-103762,2023-03-17,1486,Chile,Santiago,Ropa,Dama,Prod_Dama_13,6.0,55.27,,331.62,235.74,Efectivo
TRX-109267,2023-03-17,1303,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_14,3.0,61.07,35.63,183.21,106.89,Transferencia
TRX-109482,2023-03-17,1076,Chile,Concepción,Ropa,Infantil,Prod_Infantil_13,3.0,23.41,18.34,70.23,55.02,
TRX-114175,2023-03-17,773,Chile,Concepción,Ropa,Caballero,Prod_Caballero_4,8.0,49.01,,392.08,231.44,Débito
TRX-103974,2023-03-17,1425,peru,Arequipa,Hogar,Cocina,Prod_Cocina_10,3.0,41.76,26.75,125.28,80.25,Transferencia
TRX-105624,2023-03-17,54,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_4,7.0,64.83,37.09,453.81,259.63,Efectivo
TRX-103951,2023-03-17,1738,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_18,2.0,37.16,20.65,74.32,41.3,Efectivo
TRX-109051,2023-03-17,962,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_8,3.0,32.59,22.9,97.77,68.7,Efectivo
TRX-113792,2023-03-17,1117,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_17,3.0,166.98,100.09,500.94,300.27,Débito
TRX-100742,2023-03-17,1235,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_18,4.0,31.28,18.64,125.12,74.56,Transferencia
TRX-106997,2023-03-17,669,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_2,3.0,216.78,152.24,650.34,456.72,Débito
TRX-107189,2023-03-17,778,Perú,,Hogar,Cocina,Prod_Cocina_9,8.0,58.45,46.03,467.6,368.24,Transf.
TRX-113658,2023-03-17,924,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_2,8.0,16.49,12.16,131.92,97.28,Débito
TRX-106961,2023-03-17,221,chile,Santiago,,Iluminación,Prod_Iluminación_11,2.0,13.83,9.69,27.66,19.38,Crédito
TRX-112212,2023-03-17,406,Perú,Lima,Ropa,Dama,Prod_Dama_17,1.0,28.18,14.38,28.18,14.38,Débito
TRX-101659,2023-03-17,1446,CHL,Valparaíso,Ropa,Infantil,Prod_Infantil_14,1.0,52.28,32.34,52.28,32.34,Débito
TRX-102550,2023-03-17,1109,Chile,Concepción,Ropa,Calzado,Prod_Calzado_9,5.0,25.71,18.92,128.55,94.6,Débito
TRX-112360,2023-03-17,237,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_17,9.0,37.43,28.14,336.87,253.26,
TRX-102599,2023-03-17,479,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_9,6.0,53.38,42.18,320.28,253.08,Efectivo
TRX-107816,2023-03-17,1038,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_17,9.0,230.15,174.6,2071.35,1571.4,Débito
TRX-108691,2023-03-17,26,argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_9,5.0,23.96,16.51,119.8,82.55,Efectivo
TRX-106890,2023-03-17,1718,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_13,2.0,39.91,,79.82,57.62,Débito
TRX-100566,2023-03-17,234,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_5,6.0,31.2,19.53,187.2,117.18,Débito
TRX-114969,2023-03-17,1323,Chile,Santiago,Hogar,Cocina,Prod_Cocina_4,8.0,37.03,25.55,296.24,204.4,Débito
TRX-102233,2023-03-17,662,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_12,9.0,29.29,14.7,263.61,132.3,Transferencia
TRX-110520,2023-03-17,701,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_15,9.0,51.34,37.26,462.06,335.34,Crédito
TRX-105031,2023-03-17,356,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_13,4.0,31.32,17.44,125.28,69.76,Débito
TRX-101267,2023-03-17,1547,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_11,3.0,113.96,77.42,341.88,232.26,Débito
TRX-112656,2023-03-17,1042,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_8,1.0,153.29,117.45,153.29,117.45,Transferencia
TRX-106688,2023-03-17,619,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_13,9.0,50.52,38.66,454.68,347.94,Débito
TRX-106552,2023-03-17,1184,Perú,Lima,Ropa,Calzado,Prod_Calzado_15,,29.1,21.3,58.2,42.6,Crédito
TRX-110627,2023-03-18,1853,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_11,4.0,12.45,8.32,49.8,33.28,Débito
TRX-111869,2023-03-18,1350,Chile,Concepción,Hogar,Iluminación,Prod_Iluminación_17,8.0,36.17,20.55,289.36,164.4,Efectivo
TRX-112110,2023-03-18,1270,Argentina,Córdoba,Ropa,Dama,Prod_Dama_11,5.0,14.8,9.84,74.0,49.2,Efectivo
TRX-114251,2023-03-18,1039,Chile,Concepción,Electrónica,Tablets,Prod_Tablets_16,5.0,205.37,143.55,1026.85,717.75,Crédito
TRX-106314,2023-03-18,895,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_13,3.0,37.77,22.47,113.31,67.41,Débito
TRX-114865,2023-03-18,1753,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_13,2.0,139.64,99.08,279.28,198.16,Efectivo
TRX-113518,2023-03-18,469,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_5,9.0,91.14,66.79,820.26,601.11,Débito
TRX-114781,2023-03-18,311,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_5,5.0,95.94,60.9,479.7,304.5,Débito
TRX-113533,2023-03-18,1448,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_1,2.0,146.39,89.63,292.78,179.26,Debito
TRX-107692,2023-03-18,1883,Perú,Lima,Electrónica,Laptops,Prod_Laptops_6,5.0,178.42,139.91,892.1,699.55,Crédito
TRX-107388,2023-03-18,307,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_1,5.0,44.6,34.1,223.0,170.5,Débito
TRX-114957,2023-03-18,1138,Chile,Concepción,Ropa,Calzado,Prod_Calzado_17,9.0,45.45,34.39,409.05,309.51,Transferencia
TRX-102577,2023-03-18,1490,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_12,5.0,128.75,84.23,643.75,421.15,Crédito
TRX-113568,2023-03-18,1349,Chile,Concepción,Ropa,Calzado,Prod_Calzado_13,6.0,53.48,38.35,320.88,230.1,Transferencia
TRX-102766,2023-03-18,311,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_19,2.0,40.1,27.92,80.2,55.84,Transferencia
TRX-113585,2023-03-18,1873,Perú,Lima,Hogar,Muebles,Prod_Muebles_12,1.0,24.91,14.21,24.91,14.21,Transferencia
TRX-113191,2023-03-18,1327,Perú,Lima,Ropa,Calzado,Prod_Calzado_11,6.0,21.78,11.89,130.68,71.34,Débito 
TRX-107903,2023-03-18,1394,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_16,6.0,35.01,24.48,210.06,146.88,Crédito
TRX-112228,2023-03-18,613,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_19,3.0,,25.75,132.39,77.25,Crédito
TRX-112227,2023-03-18,807,Perú,Lima,Hogar,Cocina,Prod_Cocina_19,2.0,20.92,13.41,41.84,26.82,Débito
TRX-105497,2023-03-18,848,Argentina,Rosario,Ropa,Dama,Prod_Dama_15,2.0,40.0,25.67,80.0,51.34,Debito
TRX-114794,2023-03-18,514,Perú,Lima,Ropa,Caballero,Prod_Caballero_1,8.0,42.74,22.43,341.92,179.44,Transferencia
TRX-112214,2023-03-18,1281,Argentina,Rosario,Ropa,Dama,Prod_Dama_3,2.0,45.82,23.55,91.64,47.1,Efectivo
TRX-109645,2023-03-18,471,Chile,Santiago,Hogar,Decoración,Prod_Decoración_17,,68.66,52.87,549.28,422.96,Débito
TRX-107869,2023-03-18,1424,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_9,2.0,68.33,53.23,136.66,106.46,Débito 
TRX-102045,2023-03-18,114,Perú,Lima,Ropa,Infantil,Prod_Infantil_8,5.0,26.69,16.21,133.45,81.05,Transferencia
TRX-114060,2023-03-18,623,Argentina,Córdoba,Ropa,Calzado,Prod_Calzado_19,8.0,50.1,32.91,400.8,263.28,Efectivo
TRX-107076,2023-03-18,1723,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_7,1.0,159.39,121.62,159.39,121.62,Efect.
TRX-102680,2023-03-18,936,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_12,2.0,45.37,23.82,90.74,47.64,Débito
TRX-102254,2023-03-18,1872,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_16,3.0,77.61,61.45,232.83,184.35,Efectivo
TRX-111505,2023-03-18,482,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_11,9.0,111.29,,1001.61,552.33,Débito
TRX-104266,2023-03-18,1894,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_12,5.0,130.52,86.02,652.6,430.1,Transferencia
TRX-110668,2023-03-18,857,Chile,Santiago,Ropa,Calzado,Prod_Calzado_10,8.0,60.82,40.69,486.56,325.52,Transferencia
TRX-111496,2023-03-18,687,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_10,7.0,34.39,19.2,240.73,134.4,Efectivo
TRX-109056,2023-03-18,209,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_17,5.0,223.53,,1117.65,837.1,Transferencia
TRX-111604,2023-03-18,1802,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_17,4.0,230.56,179.18,922.24,716.72,Efectivo
TRX-105963,2023-03-18,1463,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_7,7.0,,17.82,216.79,124.74,Transferencia
TRX-105222,2023-03-19,78,Chile,Concepción,,Decoración,Prod_Decoración_15,9.0,35.6,19.17,320.4,172.53,Efectivo
TRX-103431,2023-03-19,1482,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_11,1.0,28.24,18.0,28.24,18.0,Efectivo
TRX-103184,2023-03-19,1593,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_8,8.0,28.86,15.5,230.88,124.0,Débito
TRX-101289,2023-03-19,888,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_17,5.0,109.33,60.12,546.65,300.6,Transferencia
TRX-114114,2023-03-19,342,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_4,8.0,50.04,36.43,400.32,291.44,Transferencia
TRX-107209,2023-03-19,1478,Argentina,Córdoba,Ropa,Dama,Prod_Dama_4,1.0,37.27,22.15,37.27,22.15,Débito
TRX-100933,2023-03-19,1079,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_15,9.0,47.25,27.76,425.25,249.84,Crédito
TRX-108481,2023-03-19,683,Chile,Santiago,Hogar,Cocina,Prod_Cocina_13,1.0,10.29,7.43,10.29,7.43,Transferencia
TRX-101515,2023-03-19,1341,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_19,5.0,43.47,27.08,217.35,135.4,Débito
TRX-106718,2023-03-19,587,Perú,Arequipa,Ropa,Dama,Prod_Dama_9,5.0,51.39,36.84,256.95,184.2,Débito
TRX-108146,2023-03-19,1554,Chile,Santiago,Hogar,Decoración,Prod_Decoración_15,,48.54,36.1,194.16,144.4,Transferencia
TRX-101564,2023-03-19,1676,Chile,Concepción,Ropa,Caballero,Prod_Caballero_17,,57.4,39.92,459.2,319.36,Débito
TRX-112627,2023-03-19,1357,Chile,Santiago,Hogar,Muebles,Prod_Muebles_2,5.0,23.8,14.97,119.0,74.85,Crédito 
TRX-109146,2023-03-19,324,Peru,Trujillo,Ropa,Calzado,Prod_Calzado_6,3.0,63.67,43.73,191.01,131.19,debito
TRX-113571,2023-03-19,1418,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_16,9.0,55.79,43.02,502.11,387.18,Efectivo
TRX-104863,2023-03-19,1127,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_4,9.0,39.32,29.39,353.88,264.51,Crédito
TRX-101094,2023-03-19,907,Chile,Concepción,Hogar,Cocina,Prod_Cocina_15,4.0,37.12,24.32,148.48,97.28,Débito
TRX-101061,2023-03-19,103,Chile,Santiago,Hogar,Muebles,Prod_Muebles_5,6.0,17.09,10.09,102.54,60.54,Transferencia
TRX-109326,2023-03-19,242,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_13,8.0,,66.68,740.8,533.44,Crédito
TRX-110835,2023-03-19,1055,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_11,2.0,174.67,138.24,349.34,276.48,Débito
TRX-108757,2023-03-19,552,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_9,6.0,40.77,25.54,244.62,153.24,Débito
TRX-111000,2023-03-19,1240,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_17,7.0,123.1,93.67,861.7,655.69,Transferencia
TRX-108788,2023-03-19,313,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_6,9.0,53.8,31.13,484.2,280.17,Débito
TRX-109584,2023-03-19,1617,Perú,Lima,Ropa,Caballero,Prod_Caballero_12,8.0,38.4,21.86,307.2,174.88,Efectivo
TRX-112649,2023-03-19,1886,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_16,6.0,169.5,97.93,1017.0,587.58,Efectivo
TRX-102765,2023-03-19,222,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_8,9.0,47.59,29.02,428.31,261.18,Transferencia
TRX-103121,2023-03-20,554,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_6,9.0,31.96,20.96,287.64,188.64,Efectivo
TRX-111592,2023-03-20,1803,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_19,1.0,47.72,36.51,47.72,36.51,Débito
TRX-108009,2023-03-20,42,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_11,2.0,41.24,25.08,82.48,50.16,Transferencia
TRX-108770,2023-03-20,1873,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_9,7.0,35.08,24.04,245.56,168.28,
TRX-111657,2023-03-20,1725,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_17,9.0,39.32,22.21,353.88,199.89,Crédito
TRX-107487,2023-03-20,24,Perú,Lima,Electrónica,Celulares,Prod_Celulares_8,,176.1,138.24,1232.7,967.68,Débito
TRX-113983,2023-03-20,1569,Perú,Arequipa,Ropa,Dama,Prod_Dama_11,1.0,44.14,27.9,44.14,27.9,Crédito
TRX-102966,2023-03-20,1333,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_14,2.0,187.37,112.91,374.74,225.82,Transferencia
TRX-111298,2023-03-20,1961,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_6,2.0,9.06,5.48,18.12,10.96,Efectivo
TRX-104788,2023-03-20,1213,Perú,Lima,Ropa,Infantil,Prod_Infantil_18,8.0,45.78,34.7,366.24,277.6,CREDITO
TRX-110053,2023-03-20,1920,Chile,Concepción,Ropa,Dama,Prod_Dama_12,9.0,70.45,54.86,634.05,493.74,Efectivo
TRX-109747,2023-03-20,509,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_6,2.0,49.68,39.23,99.36,78.46,
TRX-105947,2023-03-20,697,Perú,Lima,Hogar,Cocina,Prod_Cocina_5,,40.79,22.49,326.32,179.92,Crédito
TRX-113104,2023-03-20,1888,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_9,9.0,71.29,43.55,641.61,391.95,Débito
TRX-108224,2023-03-20,506,Perú,Lima,Ropa,Calzado,Prod_Calzado_10,1.0,62.9,34.43,62.9,34.43,Transferencia
TRX-102172,2023-03-20,625,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_19,9.0,273.01,209.04,2457.09,1881.36,Crédito
TRX-103050,2023-03-20,1806,Perú,Arequipa,Ropa,Dama,Prod_Dama_16,3.0,40.35,29.16,121.05,87.48,Efectivo
TRX-108669,2023-03-20,1904,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_15,7.0,61.92,35.32,433.44,247.24,Crédito
TRX-103632,2023-03-20,927,Perú,Lima,Electrónica,Tablets,Prod_Tablets_11,6.0,144.65,101.91,867.9,611.46,Efectivo
TRX-112626,2023-03-20,1638,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_1,3.0,178.59,104.28,535.77,312.84,Crédito
TRX-105309,2023-03-20,1646,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_17,3.0,121.25,88.79,363.75,266.37,Crédito
TRX-110651,2023-03-20,459,Chile,Santiago,Electrónica,Tablets,Prod_Tablets_1,3.0,73.68,47.49,221.04,142.47,Efectivo
TRX-110415,2023-03-20,1279,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_8,2.0,167.58,106.94,335.16,213.88,Transferencia
TRX-112744,2023-03-20,1254,Chile,Santiago,Ropa,Caballero,Prod_Caballero_19,6.0,22.49,14.39,134.94,86.34,Efectivo
TRX-108232,2023-03-20,980,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_9,2.0,42.41,25.17,84.82,50.34,Efectivo
TRX-108537,2023-03-20,358,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_16,6.0,40.5,23.19,243.0,139.14,Efectivo
TRX-105397,2023-03-20,205,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_15,2.0,7.36,5.38,14.72,10.76,Transferencia
TRX-108249,2023-03-20,1034,Chile,Concepción,Ropa,Caballero,Prod_Caballero_9,9.0,59.8,40.52,538.2,364.68,Transferencia
TRX-111110,2023-03-20,780,Perú,Lima,,Muebles,Prod_Muebles_18,8.0,50.49,29.75,403.92,238.0,Efectivo
TRX-102110,2023-03-20,1080,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_3,9.0,47.23,35.4,425.07,318.6,Débito
