,ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago,Ganancia_Bruta,mes_texto,Total_Compras,Indice_Constancia
2141,TRX-113857,2023-03-21,672,Perú,Sin Especificar,Ropa,Calzado,Prod_Calzado_2,9.0,45.0,28.84,405.0,259.56,Transferencia,145.44,03-Marzo,9,02-Regular
2142,TRX-109367,2023-03-21,91,Chile,Concepción,Ropa,Caballero,Prod_Caballero_9,5.0,62.12,42.02,310.6,210.1,Crédito,100.5,03-Marzo,5,02-Regular
2143,TRX-100819,2023-03-21,1174,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_12,9.0,18.84,11.11,169.56,99.99,Transferencia,69.57,03-Marzo,7,02-Regular
2144,TRX-114449,2023-03-21,1851,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_17,3.0,31.46,23.11,94.38,69.33,Crédito,25.05,03-Marzo,4,02-Regular
2145,TRX-102444,2023-03-21,624,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_4,2.0,37.96,28.85,75.92,57.7,Crédito,18.22,03-Marzo,12,01-Fiel (VIP)
2146,TRX-110703,2023-03-21,1136,Perú,Lima,Electrónica,Celulares,Prod_Celulares_6,2.0,83.27,44.72,166.54,89.44,Transferencia,77.1,03-Marzo,7,02-Regular
2147,TRX-109922,2023-03-21,1055,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_6,8.0,44.57,23.24,356.56,185.92,Efectivo,170.64,03-Marzo,5,02-Regular
2148,TRX-111473,2023-03-21,311,Argentina,Rosario,Ropa,Dama,Prod_Dama_12,6.0,27.93,15.01,167.58,90.06,Débito,77.52,03-Marzo,4,02-Regular
2149,TRX-103011,2023-03-21,588,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_10,9.0,39.49,23.45,355.41,211.05,Efectivo,144.36,03-Marzo,12,01-Fiel (VIP)
2150,TRX-108112,2023-03-21,1230,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_1,1.0,57.77,31.95,57.77,31.95,Transferencia,25.82,03-Marzo,3,03-Ocasional
2151,TRX-113674,2023-03-21,1386,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_6,7.0,38.54,28.09,269.78,196.63,Crédito,73.15,03-Marzo,7,02-Regular
2152,TRX-112919,2023-03-21,1792,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_7,2.0,23.45,16.48,46.9,32.96,Efectivo,13.94,03-Marzo,6,02-Regular
2153,TRX-114473,2023-03-21,940,Chile,Santiago,Ropa,Dama,Prod_Dama_14,6.0,33.03,18.26,198.18,109.56,Efectivo,88.62,03-Marzo,10,01-Fiel (VIP)
2154,TRX-113378,2023-03-21,117,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_19,4.0,31.28,24.76,125.12,99.04,Transferencia,26.08,03-Marzo,4,02-Regular
2155,TRX-113181,2023-03-21,968,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_2,5.0,26.46,13.69,132.3,68.45,Transferencia,63.85,03-Marzo,11,01-Fiel (VIP)
2156,TRX-111498,2023-03-22,878,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_10,8.0,21.68,16.95,173.44,135.6,Transferencia,37.84,03-Marzo,12,01-Fiel (VIP)
2157,TRX-108293,2023-03-22,1329,Chile,Santiago,Ropa,Calzado,Prod_Calzado_3,6.0,41.12,32.29,246.72,193.74,Efectivo,52.98,03-Marzo,7,02-Regular
2158,TRX-105893,2023-03-22,369,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_19,9.0,30.18,20.3,271.62,182.7,Transferencia,88.92,03-Marzo,6,02-Regular
2159,TRX-100999,2023-03-22,919,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_17,5.0,51.3,35.77,256.5,178.85,Crédito,77.65,03-Marzo,10,01-Fiel (VIP)
2160,TRX-113969,2023-03-22,1300,Argentina,Córdoba,Ropa,Calzado,Prod_Calzado_17,8.0,31.84,24.92,254.72,199.36,Débito,55.36,03-Marzo,10,01-Fiel (VIP)
2161,TRX-100247,2023-03-22,5,Chile,Santiago,Hogar,Muebles,Prod_Muebles_7,7.0,53.75,40.88,376.25,286.16,Crédito,90.09,03-Marzo,4,02-Regular
2162,TRX-109437,2023-03-22,74,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_14,5.0,35.85,24.32,179.25,121.6,No Identificado,57.65,03-Marzo,9,02-Regular
2163,TRX-108879,2023-03-22,1906,Chile,Concepción,Hogar,Iluminación,Prod_Iluminación_11,5.0,37.74,20.52,188.7,102.6,Crédito,86.1,03-Marzo,7,02-Regular
2164,TRX-100073,2023-03-22,1382,Perú,Lima,Ropa,Calzado,Prod_Calzado_13,7.0,13.93,7.82,97.51,54.74,Débito,42.77,03-Marzo,4,02-Regular
2165,TRX-103572,2023-03-22,1549,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_8,2.0,47.4,25.6,94.8,51.2,Efectivo,43.6,03-Marzo,7,02-Regular
2166,TRX-105188,2023-03-22,1263,Chile,Santiago,Hogar,Cocina,Prod_Cocina_10,7.0,59.03,29.82,413.21,208.74,Débito,204.47,03-Marzo,5,02-Regular
2167,TRX-114732,2023-03-22,1227,Perú,Lima,Electrónica,Tablets,Prod_Tablets_10,7.0,127.06,89.15,889.42,624.05,Efectivo,265.37,03-Marzo,5,02-Regular
2168,TRX-108490,2023-03-22,737,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_17,6.0,140.87,110.82,845.22,664.92,Débito,180.3,03-Marzo,7,02-Regular
2169,TRX-105172,2023-03-22,1494,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_9,9.0,68.65,49.38,617.85,444.42,Efectivo,173.43,03-Marzo,3,03-Ocasional
2170,TRX-112989,2023-03-22,1674,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_11,2.0,87.88,50.43,175.76,100.86,Crédito,74.9,03-Marzo,13,01-Fiel (VIP)
2171,TRX-101614,2023-03-22,931,Chile,Valparaíso,Ropa,Dama,Prod_Dama_11,7.0,34.69,27.03,242.83,189.21,Transferencia,53.62,03-Marzo,6,02-Regular
2172,TRX-114383,2023-03-22,698,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_19,8.0,117.2,90.19,937.6,721.52,Crédito,216.08,03-Marzo,7,02-Regular
2173,TRX-114527,2023-03-22,272,Perú,Lima,Ropa,Infantil,Prod_Infantil_14,6.0,38.72,23.44,232.32,140.64,Débito,91.68,03-Marzo,7,02-Regular
2174,TRX-104932,2023-03-22,1710,Chile,Santiago,Ropa,Dama,Prod_Dama_4,4.0,71.58,38.13,286.32,152.52,Efectivo,133.8,03-Marzo,6,02-Regular
2175,TRX-100124,2023-03-22,1840,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_1,8.0,6.32,4.04,50.56,32.32,Efectivo,18.24,03-Marzo,9,02-Regular
2176,TRX-112669,2023-03-23,413,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_12,5.0,56.93,30.78,284.65,153.9,Crédito,130.75,03-Marzo,4,02-Regular
2177,TRX-104379,2023-03-23,466,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_12,9.0,54.98,33.64,494.82,302.76,Efectivo,192.06,03-Marzo,8,02-Regular
2178,TRX-102917,2023-03-23,105,Chile,Concepción,Ropa,Caballero,Prod_Caballero_11,5.0,36.33,23.53,181.65,117.65,Débito,64.0,03-Marzo,9,02-Regular
2179,TRX-105790,2023-03-23,52,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_11,1.0,96.79,58.51,96.79,58.51,Débito,38.28,03-Marzo,10,01-Fiel (VIP)
2180,TRX-108551,2023-03-23,917,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_17,3.0,31.96,17.38,95.88,52.14,Débito,43.74,03-Marzo,6,02-Regular
2181,TRX-111719,2023-03-23,459,Chile,Concepción,Hogar,Cocina,Prod_Cocina_18,3.0,38.24,28.97,114.72,86.91,Crédito,27.81,03-Marzo,12,01-Fiel (VIP)
2182,TRX-111749,2023-03-23,1252,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_7,8.0,72.91,56.63,583.28,453.04,Transferencia,130.24,03-Marzo,5,02-Regular
2183,TRX-109507,2023-03-23,1070,Perú,Lima,Hogar,Decoración,Prod_Decoración_8,8.0,35.18,23.32,281.44,186.56,Transferencia,94.88,03-Marzo,7,02-Regular
2184,TRX-102041,2023-03-23,958,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_15,2.0,166.98,100.01,333.96,200.02,Efectivo,133.94,03-Marzo,8,02-Regular
2185,TRX-104998,2023-03-23,1404,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_14,6.0,45.19,23.61,271.14,141.66,Efectivo,129.48,03-Marzo,7,02-Regular
2186,TRX-108255,2023-03-23,49,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_11,4.0,63.17,45.9,252.68,183.6,Débito,69.08,03-Marzo,5,02-Regular
2187,TRX-111862,2023-03-23,92,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_2,2.0,60.05,30.07,120.1,60.14,Crédito,59.96,03-Marzo,5,02-Regular
2188,TRX-113248,2023-03-23,1972,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_11,7.0,50.44,36.13,353.08,252.91,Efectivo,100.17,03-Marzo,5,02-Regular
2189,TRX-109752,2023-03-23,1654,Chile,Valparaíso,Ropa,Dama,Prod_Dama_16,5.0,57.56,38.94,287.8,194.7,Crédito,93.1,03-Marzo,2,03-Ocasional
2190,TRX-103081,2023-03-23,1231,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_2,8.0,113.28,90.17,906.24,721.36,Transferencia,184.88,03-Marzo,9,02-Regular
2191,TRX-108652,2023-03-23,792,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_2,3.0,26.0,17.98,78.0,53.94,Débito,24.06,03-Marzo,2,03-Ocasional
2192,TRX-105338,2023-03-23,76,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_16,6.0,63.87,39.6,383.22,237.6,Débito,145.62,03-Marzo,7,02-Regular
2193,TRX-109986,2023-03-23,1305,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_8,3.0,35.52,23.6,106.56,70.8,Transferencia,35.76,03-Marzo,10,01-Fiel (VIP)
2194,TRX-106286,2023-03-23,1700,Chile,Santiago,Ropa,Infantil,Prod_Infantil_3,6.0,41.89,22.7,251.34,136.2,No Identificado,115.14,03-Marzo,11,01-Fiel (VIP)
2195,TRX-110136,2023-03-23,1385,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_8,4.0,27.82,14.98,111.28,59.92,Efectivo,51.36,03-Marzo,8,02-Regular
2196,TRX-111418,2023-03-23,176,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_9,3.0,48.95,28.44,146.85,85.32,Crédito,61.53,03-Marzo,6,02-Regular
2197,TRX-109055,2023-03-23,63,Chile,Santiago,Ropa,Dama,Prod_Dama_3,6.0,66.68,36.06,400.08,216.36,Débito,183.72,03-Marzo,7,02-Regular
2198,TRX-104094,2023-03-23,1279,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_15,1.0,39.41,28.86,39.41,28.86,Débito,10.55,03-Marzo,6,02-Regular
2199,TRX-102586,2023-03-23,40,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_9,5.0,41.46,32.2,207.3,161.0,Efectivo,46.3,03-Marzo,4,02-Regular
2200,TRX-103549,2023-03-23,1963,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_7,6.0,17.19,10.05,103.14,60.3,Débito,42.84,03-Marzo,6,02-Regular
2201,TRX-114658,2023-03-23,1387,Chile,Santiago,Ropa,Dama,Prod_Dama_12,6.0,36.53,24.26,219.18,145.56,No Identificado,73.62,03-Marzo,10,01-Fiel (VIP)
2202,TRX-103383,2023-03-23,1009,Argentina,Sin Especificar,Ropa,Caballero,Prod_Caballero_1,7.0,50.22,27.67,351.54,193.69,Débito,157.85,03-Marzo,7,02-Regular
2203,TRX-101797,2023-03-23,917,Perú,Lima,Ropa,Caballero,Prod_Caballero_18,9.0,5.0,3.15,45.0,28.35,Transferencia,16.65,03-Marzo,6,02-Regular
2204,TRX-114905,2023-03-23,1497,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_1,2.0,172.11,115.0,344.22,230.0,Débito,114.22,03-Marzo,8,02-Regular
2205,TRX-110176,2023-03-23,435,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_10,6.0,38.8,29.04,232.8,174.24,Efectivo,58.56,03-Marzo,7,02-Regular
2206,TRX-114154,2023-03-23,240,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_4,2.0,42.14,24.97,84.28,49.94,Efectivo,34.34,03-Marzo,7,02-Regular
2207,TRX-114804,2023-03-24,1768,Chile,Concepción,Ropa,Dama,Prod_Dama_1,1.0,56.33,38.52,56.33,38.52,Efectivo,17.81,03-Marzo,7,02-Regular
2208,TRX-105576,2023-03-24,46,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_18,1.0,74.22,41.22,74.22,41.22,Crédito,33.0,03-Marzo,4,02-Regular
2209,TRX-100930,2023-03-24,457,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_13,3.0,46.78,36.29,140.34,108.87,Crédito,31.47,03-Marzo,13,01-Fiel (VIP)
2210,TRX-110076,2023-03-24,854,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_9,9.0,49.54,31.59,445.86,284.31,Efectivo,161.55,03-Marzo,8,02-Regular
2211,TRX-106528,2023-03-24,7,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_18,4.0,47.59,37.87,190.36,151.48,Efectivo,38.88,03-Marzo,5,02-Regular
2212,TRX-109168,2023-03-24,945,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_8,1.0,42.77,31.25,42.77,31.25,Transferencia,11.52,03-Marzo,9,02-Regular
2213,TRX-111421,2023-03-24,513,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_14,1.0,90.25,47.85,90.25,47.85,Transferencia,42.4,03-Marzo,6,02-Regular
2214,TRX-108113,2023-03-24,1065,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_15,6.0,37.9,19.47,227.4,116.82,Crédito,110.58,03-Marzo,5,02-Regular
2215,TRX-110326,2023-03-24,644,Perú,Trujillo,Ropa,Dama,Prod_Dama_12,7.0,61.52,37.79,430.64,264.53,Efectivo,166.11,03-Marzo,10,01-Fiel (VIP)
2216,TRX-103865,2023-03-24,1587,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_5,1.0,86.36,58.8,86.36,58.8,Efectivo,27.56,03-Marzo,11,01-Fiel (VIP)
2217,TRX-108408,2023-03-24,1586,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_2,3.0,47.96,28.01,143.88,84.03,Efectivo,59.85,03-Marzo,7,02-Regular
2218,TRX-111469,2023-03-24,53,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_7,1.0,34.3,26.24,34.3,26.24,Débito,8.06,03-Marzo,4,02-Regular
2219,TRX-112620,2023-03-24,714,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_3,3.0,45.09,33.0,135.27,99.0,Transferencia,36.27,03-Marzo,10,01-Fiel (VIP)
2220,TRX-114178,2023-03-24,26,Perú,Lima,Ropa,Infantil,Prod_Infantil_8,3.0,19.96,14.66,59.88,43.98,Efectivo,15.9,03-Marzo,8,02-Regular
2221,TRX-103002,2023-03-24,1762,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_8,5.0,83.64,45.81,418.2,229.05,Transferencia,189.15,03-Marzo,6,02-Regular
2222,TRX-107295,2023-03-24,15,Argentina,Sin Especificar,Hogar,Cocina,Prod_Cocina_10,7.0,61.19,38.12,428.33,266.84,Transferencia,161.49,03-Marzo,6,02-Regular
2223,TRX-105419,2023-03-24,988,Chile,Santiago,Ropa,Infantil,Prod_Infantil_12,5.0,37.26,25.96,186.3,129.8,Efectivo,56.5,03-Marzo,12,01-Fiel (VIP)
2224,TRX-105393,2023-03-24,63,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_11,6.0,71.15,37.9,426.9,227.4,Crédito,199.5,03-Marzo,7,02-Regular
2225,TRX-105269,2023-03-24,613,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_10,5.0,36.55,20.06,182.75,100.3,Transferencia,82.45,03-Marzo,3,03-Ocasional
2226,TRX-110976,2023-03-24,1288,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_7,5.0,163.88,115.62,819.4,578.1,Transferencia,241.3,03-Marzo,8,02-Regular
2227,TRX-112352,2023-03-24,1446,Chile,Valparaíso,Ropa,Dama,Prod_Dama_7,2.0,57.78,40.56,115.56,81.12,Débito,34.44,03-Marzo,9,02-Regular
2228,TRX-113303,2023-03-25,17,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_14,8.0,102.85,52.23,822.8,417.84,Crédito,404.96,03-Marzo,5,02-Regular
2229,TRX-102288,2023-03-25,1297,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_19,3.0,150.9,81.74,452.7,245.22,Crédito,207.48,03-Marzo,10,01-Fiel (VIP)
2230,TRX-106195,2023-03-25,1645,Perú,Lima,Ropa,Infantil,Prod_Infantil_17,7.0,52.9,28.39,370.3,198.73,Débito,171.57,03-Marzo,6,02-Regular
2231,TRX-102876,2023-03-25,661,Chile,Santiago,Ropa,Infantil,Prod_Infantil_10,5.0,37.02,19.01,185.1,95.05,Débito,90.05,03-Marzo,9,02-Regular
2232,TRX-105370,2023-03-25,205,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_6,3.0,127.41,81.72,382.23,245.16,No Identificado,137.07,03-Marzo,6,02-Regular
2233,TRX-108810,2023-03-25,1712,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_13,4.0,23.3,15.05,93.2,60.2,Transferencia,33.0,03-Marzo,4,02-Regular
2234,TRX-105575,2023-03-25,1336,Perú,Sin Especificar,Hogar,Cocina,Prod_Cocina_18,8.0,15.74,10.39,125.92,83.12,Efectivo,42.8,03-Marzo,5,02-Regular
2235,TRX-100691,2023-03-25,704,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_8,6.0,35.27,20.93,211.62,125.58,Efectivo,86.04,03-Marzo,3,03-Ocasional
2236,TRX-112265,2023-03-25,397,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_5,8.0,108.77,65.27,870.16,522.16,Efectivo,348.0,03-Marzo,8,02-Regular
2237,TRX-103854,2023-03-25,607,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_16,4.0,47.94,33.57,191.76,134.28,Efectivo,57.48,03-Marzo,7,02-Regular
2238,TRX-111082,2023-03-25,574,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_17,7.0,15.35,9.58,107.45,67.06,Crédito,40.39,03-Marzo,2,03-Ocasional
2239,TRX-102144,2023-03-25,946,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_12,9.0,18.87,11.1,169.83,99.9,Crédito,69.93,03-Marzo,5,02-Regular
2240,TRX-109278,2023-03-25,1523,Argentina,Rosario,Ropa,Dama,Prod_Dama_19,1.0,40.97,22.87,40.97,22.87,Transferencia,18.1,03-Marzo,4,02-Regular
2241,TRX-104126,2023-03-25,1350,Chile,Concepción,Hogar,Cocina,Prod_Cocina_11,6.0,47.32,30.84,283.92,185.04,Crédito,98.88,03-Marzo,9,02-Regular
2242,TRX-110803,2023-03-25,869,Argentina,Córdoba,Ropa,Dama,Prod_Dama_12,2.0,58.91,34.33,117.82,68.66,Débito,49.16,03-Marzo,7,02-Regular
2243,TRX-102294,2023-03-25,1170,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_10,1.0,35.76,25.6,35.76,25.6,Crédito,10.16,03-Marzo,6,02-Regular
2244,TRX-106371,2023-03-25,919,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_7,7.0,94.45,63.92,661.15,447.44,Débito,213.71,03-Marzo,10,01-Fiel (VIP)
2245,TRX-110687,2023-03-25,1260,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_8,1.0,34.17,17.19,34.17,17.19,Crédito,16.98,03-Marzo,4,02-Regular
2246,TRX-102131,2023-03-25,56,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_8,2.0,23.67,16.47,47.34,32.94,Transferencia,14.4,03-Marzo,8,02-Regular
2247,TRX-111725,2023-03-25,510,Perú,Lima,Hogar,Muebles,Prod_Muebles_13,6.0,30.13,18.66,180.78,111.96,Débito,68.82,03-Marzo,6,02-Regular
2248,TRX-105047,2023-03-25,975,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_4,3.0,50.32,29.08,150.96,87.24,Crédito,63.72,03-Marzo,7,02-Regular
2249,TRX-102701,2023-03-25,1013,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_15,9.0,33.69,17.2,303.21,154.8,Efectivo,148.41,03-Marzo,6,02-Regular
2250,TRX-104934,2023-03-25,564,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_1,9.0,41.14,32.35,370.26,291.15,Transferencia,79.11,03-Marzo,8,02-Regular
2251,TRX-101243,2023-03-25,1624,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_14,1.0,44.69,25.93,44.69,25.93,Crédito,18.76,03-Marzo,9,02-Regular
2252,TRX-102419,2023-03-25,543,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_10,7.0,51.78,35.28,362.46,246.96,Débito,115.5,03-Marzo,6,02-Regular
2253,TRX-103519,2023-03-25,1098,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_6,9.0,47.93,34.7,431.37,312.3,Crédito,119.07,03-Marzo,10,01-Fiel (VIP)
2254,TRX-108988,2023-03-25,618,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_10,9.0,36.71,26.39,330.39,237.51,Transferencia,92.88,03-Marzo,6,02-Regular
2255,TRX-103488,2023-03-25,1645,Perú,Lima,Ropa,Infantil,Prod_Infantil_15,6.0,38.69,20.89,232.14,125.34,Transferencia,106.8,03-Marzo,6,02-Regular
2256,TRX-104099,2023-03-25,217,Chile,Concepción,Hogar,Muebles,Prod_Muebles_1,5.0,54.82,32.56,274.1,162.8,Crédito,111.3,03-Marzo,11,01-Fiel (VIP)
2257,TRX-109835,2023-03-25,1327,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_18,7.0,14.73,10.44,103.11,73.08,Transferencia,30.03,03-Marzo,7,02-Regular
2258,TRX-107155,2023-03-25,504,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_14,3.0,192.8,109.08,578.4,327.24,Transferencia,251.16,03-Marzo,9,02-Regular
2259,TRX-110109,2023-03-26,157,Perú,Lima,Hogar,Muebles,Prod_Muebles_15,8.0,51.69,36.92,413.52,295.36,Débito,118.16,03-Marzo,4,02-Regular
2260,TRX-110531,2023-03-26,1708,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_16,2.0,76.43,44.22,152.86,88.44,Efectivo,64.42,03-Marzo,9,02-Regular
2261,TRX-114306,2023-03-26,1744,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_18,9.0,53.45,41.64,481.05,374.76,Efectivo,106.29,03-Marzo,6,02-Regular
2262,TRX-114618,2023-03-26,1137,Chile,Sin Especificar,Hogar,Iluminación,Prod_Iluminación_17,3.0,61.06,48.63,183.18,145.89,Débito,37.29,03-Marzo,10,01-Fiel (VIP)
2263,TRX-108289,2023-03-26,1777,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_1,4.0,67.35,44.33,269.4,177.32,Crédito,92.08,03-Marzo,6,02-Regular
2264,TRX-101580,2023-03-26,1553,Chile,Concepción,Ropa,Dama,Prod_Dama_14,6.0,13.01,7.87,78.06,47.22,Crédito,30.84,03-Marzo,8,02-Regular
2265,TRX-107853,2023-03-26,1897,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_4,2.0,18.08,13.82,36.16,27.64,Débito,8.52,03-Marzo,9,02-Regular
2266,TRX-107651,2023-03-26,546,Chile,Santiago,Ropa,Dama,Prod_Dama_6,3.0,39.74,22.54,119.22,67.62,Crédito,51.6,03-Marzo,3,03-Ocasional
2267,TRX-102774,2023-03-26,450,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_9,4.0,144.17,84.76,576.68,339.04,Débito,237.64,03-Marzo,8,02-Regular
2268,TRX-100932,2023-03-26,908,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_17,2.0,158.97,119.75,317.94,239.5,No Identificado,78.44,03-Marzo,10,01-Fiel (VIP)
2269,TRX-111930,2023-03-26,1800,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_19,1.0,140.21,103.45,140.21,103.45,Efectivo,36.76,03-Marzo,5,02-Regular
2270,TRX-107703,2023-03-26,811,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_6,3.0,24.51,16.66,73.53,49.98,Crédito,23.55,03-Marzo,3,03-Ocasional
2271,TRX-105104,2023-03-26,200,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_17,5.0,148.17,77.4,740.85,387.0,Transferencia,353.85,03-Marzo,4,02-Regular
2272,TRX-113284,2023-03-26,217,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_3,3.0,93.27,73.68,279.81,221.04,Débito,58.77,03-Marzo,11,01-Fiel (VIP)
2273,TRX-111885,2023-03-26,51,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_2,7.0,114.48,60.25,801.36,421.75,Transferencia,379.61,03-Marzo,1,03-Ocasional
2274,TRX-102620,2023-03-26,464,Argentina,Córdoba,Ropa,Dama,Prod_Dama_11,1.0,29.04,22.76,29.04,22.76,Transferencia,6.28,03-Marzo,8,02-Regular
2275,TRX-110291,2023-03-26,416,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_2,4.0,40.49,26.3,161.96,105.2,Efectivo,56.76,03-Marzo,3,03-Ocasional
2276,TRX-106932,2023-03-26,1835,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_10,3.0,92.29,68.59,276.87,205.77,Transferencia,71.1,03-Marzo,5,02-Regular
2277,TRX-103672,2023-03-26,954,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_8,5.0,47.1,33.49,235.5,167.45,Débito,68.05,03-Marzo,5,02-Regular
2278,TRX-109327,2023-03-26,833,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_14,5.0,31.22,20.46,156.1,102.3,Débito,53.8,03-Marzo,5,02-Regular
2279,TRX-105643,2023-03-26,549,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_3,2.0,31.39,23.6,62.78,47.2,Crédito,15.58,03-Marzo,7,02-Regular
2280,TRX-109854,2023-03-26,1740,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_8,9.0,32.3,25.62,290.7,230.58,Débito,60.12,03-Marzo,6,02-Regular
2281,TRX-103604,2023-03-27,638,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_3,6.0,41.7,24.78,250.2,148.68,Débito,101.52,03-Marzo,6,02-Regular
2282,TRX-104860,2023-03-27,1173,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_10,3.0,14.65,7.34,43.95,22.02,Crédito,21.93,03-Marzo,5,02-Regular
2283,TRX-103570,2023-03-27,1796,Chile,Santiago,Ropa,Calzado,Prod_Calzado_18,9.0,31.59,23.48,284.31,211.32,Efectivo,72.99,03-Marzo,7,02-Regular
